path,hasLower,hasNums,hasBrackets,base_size
fonts/Coving31.ttf,True,True,True,29
fonts/Coving32.ttf,True,True,True,27
fonts/Crack-Regular.ttf,True,True,True,28
fonts/CracklingFire.ttf,False,False,False,28
fonts/CraftyGirls.ttf,True,True,True,20
fonts/Cramaten.ttf,False,True,True,35
fonts/Crashed Scoreboard.ttf,False,True,False,31
fonts/Created.ttf,False,True,False,37
fonts/CreatoDisplay-Black.otf,True,True,True,26
fonts/CreatoDisplay-BlackItalic.otf,True,True,True,26
fonts/CreatoDisplay-Bold.otf,True,True,True,26
fonts/CreatoDisplay-BoldItalic.otf,True,True,True,26
fonts/CreatoDisplay-ExtraBold.otf,True,True,True,26
fonts/CreatoDisplay-ExtraBoldItalic.otf,True,True,True,26
fonts/CreatoDisplay-Light.otf,True,True,True,26
fonts/CreatoDisplay-LightItalic.otf,True,True,True,26
fonts/CreatoDisplay-Medium.otf,True,True,True,26
fonts/CreatoDisplay-MediumItalic.otf,True,True,True,27
fonts/CreatoDisplay-Regular.otf,True,True,True,27
fonts/CreatoDisplay-RegularItalic.otf,True,True,True,26
fonts/CreatoDisplay-Thin.otf,True,True,True,27
fonts/CreatoDisplay-ThinItalic.otf,True,True,True,27
fonts/Creepster-Regular.ttf,True,True,True,30
fonts/CreteRound-Italic.ttf,True,True,True,25
fonts/CreteRound-Regular.ttf,True,True,True,25
fonts/CrimesceneAfterimage.ttf,False,True,False,30
fonts/Crimson-Bold.otf,True,True,True,28
fonts/Crimson-Bold.ttf,True,True,True,27
fonts/Crimson-BoldItalic.otf,True,True,True,27
fonts/Crimson-BoldItalic.ttf,True,True,True,27
fonts/Crimson-Italic.otf,True,True,True,26
fonts/Crimson-Italic.ttf,True,True,True,26
fonts/Crimson-Roman.otf,True,True,True,27
fonts/Crimson-Roman.ttf,True,True,True,28
fonts/Crimson-Semibold.otf,True,True,True,30
fonts/Crimson-Semibold.ttf,True,True,True,27
fonts/Crimson-SemiboldItalic.otf,True,True,True,27
fonts/Crimson-SemiboldItalic.ttf,True,True,True,27
fonts/Critical.ttf,False,True,False,32
fonts/CroissantOne-Regular.otf,True,True,True,24
fonts/CroissantOne-Regular.ttf,True,True,True,24
fonts/Crom_v1.ttf,False,True,False,31
fonts/Crosterian.ttf,False,True,True,36
fonts/Crucial-Medium.otf,True,True,True,23
fonts/Crucial-MediumItalic.otf,True,True,True,22
fonts/Cruickshank.ttf,True,True,True,25
fonts/Crumbled-Pixels.ttf,True,True,False,32
fonts/Crushed.ttf,False,True,True,31
fonts/Cryptik.ttf,True,True,False,26
fonts/Crystal.otf,True,True,True,25
fonts/Crystal.ttf,True,True,True,26
fonts/Cuadra-Bold.otf,False,True,True,33
fonts/Cubik-Regular.otf,False,True,False,35
fonts/CulinaryArt.ttf,True,False,False,30
fonts/Cunia.ttf,False,True,True,28
fonts/CupolaBold.ttf,True,True,True,26
fonts/CupolaBoldItalic.ttf,True,True,True,28
fonts/CupolaItalic.ttf,True,True,True,27
fonts/CupolaRegular.ttf,True,True,True,27
fonts/CupolaSmallCaps.TTF,True,True,True,33
fonts/CuppaJoe.otf,True,True,True,27
fonts/CuppaJoe.ttf,True,True,True,25
fonts/Cuprum-Bold.ttf,True,True,True,27
fonts/Cuprum-BoldItalic.ttf,True,True,True,27
fonts/Cuprum-Italic.ttf,True,True,True,27
fonts/Cuprum-Regular.ttf,True,True,True,27
fonts/Curely-Free Typeface.otf,False,False,False,29
fonts/Curely-Free Typeface.ttf,False,False,False,29
fonts/CurlyRibbons.ttf,False,True,False,30
fonts/CursiveSans-Bold.ttf,True,True,True,26
fonts/CursiveSans-Book.ttf,True,True,True,26
fonts/CursiveSerif-Bold.ttf,True,True,True,25
fonts/CursiveSerif-Book.ttf,True,True,True,23
fonts/Curvilingus.otf,True,True,True,29
fonts/CutMeOut.ttf,False,True,True,31
fonts/CutMeOut2.ttf,False,True,False,30
fonts/CutMeOut3.ttf,False,True,True,30
fonts/Cutive-Regular.ttf,True,True,True,21
fonts/Cyanotype.ttf,True,True,False,31
fonts/Cyclin__.ttf,True,True,True,25
fonts/Cyclopia.ttf,False,False,False,36
fonts/Cyen.ttf,True,True,False,24
fonts/Cymbria-Bold.otf,False,False,False,25
fonts/Cymbria-BoldRounded.otf,False,False,False,27
fonts/Cymbria-BoldTextured.otf,False,False,False,27
fonts/Cymbria-Regular.otf,False,False,False,27
fonts/Cymbria-Rounded.otf,False,False,False,25
fonts/Cymbria-Textured.otf,False,False,False,27
fonts/DAEMONES.TTF,True,True,False,29
fonts/DAGGERSQUARE OBLIQUE.otf,True,True,True,26
fonts/DAGGERSQUARE.otf,True,True,True,25
fonts/DAYROM_X.ttf,True,True,False,20
fonts/DAYROM__.ttf,True,True,True,23
fonts/DBXLNEWI.TTF,True,True,True,28
fonts/DBXLNEW_.TTF,True,True,True,29
fonts/DBXLNI__.TTF,True,True,True,27
fonts/DBXLNN__.TTF,True,True,True,27
fonts/DBXLNUWI.TTF,True,True,True,28
fonts/DBXLNUW_.TTF,True,True,True,28
fonts/DBXLNWI_.TTF,True,True,True,28
fonts/DBXLNW__.TTF,True,True,True,27
fonts/DEADCRT.ttf,False,True,False,28
fonts/DEKON___.ttf,True,True,True,20
fonts/DESYREL_.ttf,True,True,True,22
fonts/DEVROYEX.ttf,True,True,False,18
fonts/DEVROYE_.otf,True,True,True,18
fonts/DEVROYE_.ttf,True,True,True,20
fonts/DEVROYSC.ttf,True,True,True,23
fonts/DEVROYUN.ttf,True,True,True,18
fonts/DIEHLDA_.ttf,True,True,False,19
fonts/DIEHLD__.ttf,True,True,True,22
fonts/DIGIK___.TTF,True,True,True,32
fonts/DIGITALDREAM.ttf,False,True,True,24
fonts/DIGITALDREAMFAT.ttf,False,True,True,25
fonts/DIGITALDREAMFATNARROW.ttf,False,True,True,25
fonts/DIGITALDREAMFATSKEW.ttf,False,True,True,25
fonts/DIGITALDREAMFATSKEWNARROW.ttf,False,True,True,25
fonts/DIGITALDREAMNARROW.ttf,False,True,True,26
fonts/DIGITALDREAMSKEW.ttf,False,True,True,24
fonts/DIGITALDREAMSKEWNARROW.ttf,False,True,True,26
fonts/DIN1451-36breit.ttf,True,True,True,30
fonts/DIOGENES.ttf,True,True,True,21
fonts/DISCO1__.TTF,False,True,False,26
fonts/DISKOPIA2.0.ttf,False,True,False,33
fonts/DISPOSE1.TTF,True,True,True,15
fonts/DISTROBL.ttf,True,True,True,25
fonts/DISTROBT.ttf,True,True,True,26
fonts/DISTROBV.ttf,True,True,True,23
fonts/DISTROB_.ttf,True,True,True,24
fonts/DISTROEX.ttf,True,True,True,26
fonts/DISTROH_.ttf,True,True,True,25
fonts/DISTROL_.ttf,True,True,True,26
fonts/DISTROM_.ttf,True,True,True,25
fonts/DISTROT_.ttf,True,True,True,24
fonts/DISTROV_.ttf,True,True,True,24
fonts/DISTRO__.ttf,True,True,True,25
fonts/DK Hand.ttf,True,True,True,36
fonts/DNTitling.ttf,True,True,True,26
fonts/DONRC___.TTF,True,True,False,19
fonts/DOSEQUIS.TTF,True,True,False,28
fonts/DOTSHORM.TTF,True,True,True,24
fonts/DOUBLEST.TTF,True,True,True,22
fonts/DPSDbeyond.otf,True,True,True,26
fonts/DRUMM3D_.ttf,True,True,True,31
fonts/DRUMMBI_.ttf,True,True,True,30
fonts/DRUMMOB_.ttf,True,True,True,31
fonts/DRUMMON_.ttf,True,True,True,32
fonts/DRUMOIT_.ttf,True,True,True,32
fonts/DSAccent.ttf,True,True,True,25
fonts/DSAdmiral.ttf,True,True,True,27
fonts/DSBallade.ttf,True,True,True,26
fonts/DSBalladeShadow.ttf,True,True,True,24
fonts/DSBehrensschrift.ttf,True,True,True,30
fonts/DSCaslonGotisch.ttf,True,True,True,27
fonts/DSCaslonGotischOsF.ttf,True,True,True,26
fonts/DSChocolade.ttf,True,True,True,28
fonts/DSEtienne.ttf,True,True,True,29
fonts/DSFattyContour.ttf,False,True,True,30
fonts/DSFattyShadow.ttf,False,True,True,29
fonts/DSFetteGotisch.ttf,True,True,False,27
fonts/DSFetteKanzlei.ttf,True,True,True,26
fonts/DSFetteKanzleiOsF.ttf,True,True,True,25
fonts/DSFetteThannhaeuser.ttf,True,True,True,24
fonts/DSForelle.ttf,True,True,True,30
fonts/DSGabriele.ttf,True,True,True,28
fonts/DSHansen.ttf,True,True,True,26
fonts/DSHermannGotisch.ttf,True,True,False,25
fonts/DSHolzschrift.ttf,True,True,True,29
fonts/DSLemiesz.ttf,False,True,False,36
fonts/DSLettres.ttf,False,False,False,30
fonts/DSLuthersche.ttf,True,True,True,28
fonts/DSLutherscheHalbfett.ttf,True,True,True,25
fonts/DSLutherscheTitel.ttf,True,True,True,25
fonts/DSMarkerFelt.ttf,True,True,True,26
fonts/DSRomantiques.ttf,False,True,False,27
fonts/DSRoundup.ttf,True,True,True,28
fonts/DSSnowfall.ttf,True,True,True,24
fonts/DSWalbaumfraktur.ttf,True,True,True,30
fonts/DSWallau.ttf,True,True,True,27
fonts/DSWallauOsF.ttf,True,True,True,27
fonts/DSWeiss-Gotisch.ttf,True,True,True,25
fonts/DSWeiss-GotischAlt.ttf,True,True,True,25
fonts/DSZierschrift.ttf,True,True,True,24
fonts/DURALITH.ttf,True,True,True,27
fonts/DYST.ttf,True,True,True,22
fonts/DacianDonarium.otf,False,True,False,33
fonts/DaddyLonglegsNF.otf,False,True,True,26
fonts/DaddyLonglegsNF.ttf,False,True,True,26
fonts/Dagerotypos_0003.otf,True,True,True,26
fonts/Dagerotypos_0003.ttf,True,True,True,26
fonts/Dalmais.otf,True,True,False,23
fonts/Damages-Italic.ttf,False,True,False,34
fonts/Damages.ttf,False,True,False,32
fonts/Damages3D-Italic.ttf,False,True,False,30
fonts/Damages3D.ttf,False,True,False,33
fonts/Damages3DFilled-Italic.ttf,False,True,False,30
fonts/Damages3DFilled.ttf,False,True,False,30
fonts/Damai Pelajar.otf,True,True,False,21
fonts/Damai Pelajar.ttf,True,True,False,21
fonts/Damen.ttf,False,False,False,36
fonts/Damen2.ttf,False,False,False,36
fonts/Damion-Regular.ttf,True,True,True,25
fonts/Dancing Script OT.otf,True,True,True,26
fonts/Dancing Script.ttf,True,True,True,25
fonts/DancingDonutsNF.otf,True,True,True,30
fonts/DancingDonutsNF.ttf,True,True,True,28
fonts/DaniDonne.otf,True,True,True,19
fonts/DaniDonne.ttf,True,True,True,18
fonts/Daniel-Black.otf,True,True,True,19
fonts/Daniel-Bold.otf,True,True,True,20
fonts/Daniel-Regular.otf,True,True,True,20
fonts/DarkGardenMK.ttf,True,False,False,20
fonts/Darkwoman.otf,True,True,True,25
fonts/DarmstadtArtsNF.otf,True,True,True,27
fonts/DarmstadtArtsNF.ttf,True,True,True,29
fonts/Datalegreya-Dot.otf,True,True,False,34
fonts/Datalegreya-Gradient.otf,True,True,False,33
fonts/Datalegreya-Thin.otf,True,True,False,32
fonts/Daubmark.ttf,True,True,True,29
fonts/DavysCrappyWrit.ttf,True,True,True,22
fonts/DavysDingbats.ttf,True,True,True,29
fonts/DavysDingbats2.ttf,True,True,False,28
fonts/DavysOtherDingbats.ttf,True,True,True,29
fonts/DavysRibbons.ttf,False,True,True,30
fonts/DayPosterBlackNF.otf,True,True,True,31
fonts/DayPosterBlackNF.ttf,True,True,True,27
fonts/DayPosterShadowNF.otf,True,True,True,29
fonts/DayPosterShadowNF.ttf,True,True,True,30
fonts/Daybrakr.ttf,True,True,False,26
fonts/Days Sans Black.otf,False,True,True,31
fonts/Days.ttf,True,True,True,28
fonts/DaysOne-Regular.ttf,True,True,True,28
fonts/DeBalmeInitials.ttf,False,False,False,27
fonts/DeLarge.ttf,False,True,True,35
fonts/DeStencilNF.otf,False,True,True,28
fonts/DeStencilNF.ttf,False,True,True,32
fonts/Dead Font Walking.otf,True,True,True,33
fonts/Deanna.ttf,True,True,False,40
fonts/Dearest Dorothy.ttf,False,True,False,26
fonts/Deathhead KeltCaps.ttf,True,True,True,26
fonts/Deborah Condensed.ttf,True,True,True,27
fonts/Deborah Extras-Ornaments.ttf,True,True,True,11
fonts/Deborah Fancy Dress.ttf,True,True,False,30
fonts/Decalotype-Black.otf,True,True,True,24
fonts/Decalotype-Black.ttf,True,True,True,25
fonts/Decalotype-BlackItalic.otf,True,True,True,24
fonts/Decalotype-BlackItalic.ttf,True,True,True,25
fonts/Decalotype-Bold.otf,True,True,True,24
fonts/Decalotype-Bold.ttf,True,True,True,25
fonts/Decalotype-BoldItalic.otf,True,True,True,24
fonts/Decalotype-BoldItalic.ttf,True,True,True,25
fonts/Decalotype-ExtraBold.otf,True,True,True,24
fonts/Decalotype-ExtraBold.ttf,True,True,True,24
fonts/Decalotype-ExtraBoldItalic.otf,True,True,True,25
fonts/Decalotype-ExtraBoldItalic.ttf,True,True,True,24
fonts/Decalotype-Italic.otf,True,True,True,26
fonts/Decalotype-Italic.ttf,True,True,True,24
fonts/Decalotype-Light.otf,True,True,True,24
fonts/Decalotype-Light.ttf,True,True,True,24
fonts/Decalotype-LightItalic.otf,True,True,True,23
fonts/Decalotype-LightItalic.ttf,True,True,True,24
fonts/Decalotype-Medium.otf,True,True,True,24
fonts/Decalotype-Medium.ttf,True,True,True,25
fonts/Decalotype-MediumItalic.otf,True,True,True,24
fonts/Decalotype-MediumItalic.ttf,True,True,True,25
fonts/Decalotype-Regular.otf,True,True,True,26
fonts/Decalotype-Regular.ttf,True,True,True,25
fonts/Decalotype-SemiBold.otf,True,True,True,25
fonts/Decalotype-SemiBold.ttf,True,True,True,25
fonts/Decalotype-SemiBoldItalic.otf,True,True,True,24
fonts/Decalotype-SemiBoldItalic.ttf,True,True,True,24
fonts/Decomart FF 4F.otf,False,False,False,27
fonts/Decomart FF 4F.ttf,False,False,False,28
fonts/Decompositionphase1.ttf,True,True,True,26
fonts/DecoratedRomanInitials.ttf,False,False,False,31
fonts/Decorative.otf,True,True,True,27
fonts/Decorative.ttf,True,True,True,27
fonts/Decorina.ttf,False,True,False,31
fonts/DegradingMorals.ttf,True,True,True,30
fonts/Dehuti-Bold-Italic.otf,True,True,True,24
fonts/Dehuti-Bold.otf,True,True,True,24
fonts/Dehuti-Book.otf,True,True,True,27
fonts/Dehuti-Italic.otf,True,True,True,24
fonts/DehutiAlt-Bold-Italic.otf,True,True,True,24
fonts/DehutiAlt-Bold.otf,True,True,True,24
fonts/DehutiAlt-Book.otf,True,True,True,24
fonts/DehutiAlt-Italic.otf,True,True,True,24
fonts/DejaVuSans-Bold.ttf,True,True,True,25
fonts/DejaVuSans-BoldOblique.ttf,True,True,True,25
fonts/DejaVuSans-ExtraLight.ttf,True,True,True,26
fonts/DejaVuSans-Oblique.ttf,True,True,True,26
fonts/DejaVuSans.ttf,True,True,True,26
fonts/DejaVuSansCondensed-Bold.ttf,True,True,True,25
fonts/DejaVuSansCondensed-BoldOblique.ttf,True,True,True,25
fonts/DejaVuSansCondensed-Oblique.ttf,True,True,True,26
fonts/DejaVuSansCondensed.ttf,True,True,True,26
fonts/DejaVuSansMono-Bold.ttf,True,True,True,24
fonts/DejaVuSansMono-BoldOblique.ttf,True,True,True,24
fonts/DejaVuSansMono-Oblique.ttf,True,True,True,26
fonts/DejaVuSansMono.ttf,True,True,True,26
fonts/DejaVuSerif-Bold.ttf,True,True,True,25
fonts/DejaVuSerif-BoldItalic.ttf,True,True,True,25
fonts/DejaVuSerif-Italic.ttf,True,True,True,25
fonts/DejaVuSerif.ttf,True,True,True,25
fonts/DejaVuSerifCondensed-Bold.ttf,True,True,True,25
fonts/DejaVuSerifCondensed-BoldItalic.ttf,True,True,True,25
fonts/DejaVuSerifCondensed-Italic.ttf,True,True,True,25
fonts/DejaVuSerifCondensed.ttf,True,True,True,25
fonts/DelicateSans.ttf,True,True,True,28
fonts/DelicateSansBold.ttf,True,True,True,27
fonts/Delija.ttf,False,True,True,33
fonts/Delius-Regular.ttf,True,True,True,25
fonts/DeliusSwashCaps-Regular.ttf,True,True,True,25
fonts/DeliusUnicase-Bold.ttf,False,True,True,29
fonts/DeliusUnicase-Regular.ttf,False,True,True,27
fonts/DellaRespira-Regular.ttf,True,True,True,24
fonts/DemonsAndDarlings.ttf,True,True,True,26
fonts/Demonstration.ttf,False,True,False,35
fonts/DenkOne-Regular.ttf,True,True,True,24
fonts/Dense-Regular.otf,True,True,True,28
fonts/Depot.ttf,True,True,True,34
fonts/DepotFilled.ttf,True,True,False,31
fonts/Des Malers Fraktur.ttf,True,True,True,28
fonts/Determined.ttf,True,True,True,30
fonts/Deutsch-Gotisch-Heavy.otf,True,True,True,25
fonts/Deutsch-Gotisch-Outline.otf,True,True,True,25
fonts/Deutsch-Gotisch-Shadow.otf,True,True,True,24
fonts/Deutsch-Gotisch.otf,True,True,True,25
fonts/Deutsche Normalschrift a.ttf,True,True,True,24
fonts/Deutsche Normalschrift b.ttf,True,True,True,23
fonts/DeutscheUncialis-Shadow.ttf,False,True,True,27
fonts/DeutscheUncialis.ttf,False,True,True,29
fonts/Deutschische.otf,True,True,True,25
fonts/DevinneSwash.ttf,True,True,True,23
fonts/DevinneSwashShadow.ttf,True,True,True,22
fonts/DevonSweet.otf,True,True,True,24
fonts/DevonSweet.ttf,True,True,True,23
fonts/Devonshire-Regular.ttf,True,True,True,21
fonts/Diavolo Nero.ttf,False,False,False,32
fonts/DidactGothic-Regular.otf,True,True,True,26
fonts/DidactGothic-Regular.ttf,True,True,True,26
fonts/DieterCaps.ttf,False,False,False,26
fonts/DiffiKult.ttf,True,True,True,28
fonts/DigiStampsOne.ttf,True,False,False,26
fonts/Digitag.ttf,False,True,False,24
fonts/Digitalt.otf,False,True,True,32
fonts/Digitalt.ttf,False,True,True,39
fonts/Digits.ttf,True,True,True,23
fonts/Digory_Doodles_PS.ttf,True,True,True,11
fonts/Dihjauti-Bold.otf,True,True,True,25
fonts/Dihjauti-BoldItalic.otf,True,True,True,25
fonts/Dihjauti-Italic.otf,True,True,True,25
fonts/Dihjauti-Regular.otf,True,True,True,25
fonts/DihjautiS-Bold.otf,True,True,True,25
fonts/DihjautiS-BoldItalic.otf,True,True,True,25
fonts/DihjautiS-Italic.otf,True,True,True,25
fonts/DihjautiS-Regular.otf,True,True,True,25
fonts/Dilemma.ttf,False,False,False,36
fonts/Dimbo Italic.ttf,True,True,True,26
fonts/Dimbo Regular.ttf,True,True,True,25
fonts/Diner-Fatt.ttf,False,True,False,30
fonts/Diner-Obese.ttf,False,True,False,30
fonts/Diner-Regular.ttf,False,True,False,30
fonts/Diner-Skinny.ttf,False,True,False,31
fonts/DingDongDaddyoNF.otf,True,True,True,26
fonts/DingDongDaddyoNF.ttf,True,True,True,26
fonts/Dinomouse-Regular.otf,True,True,True,24
fonts/Dioszeghiensis.ttf,True,True,True,25
fonts/Diplomata SC.ttf,True,True,True,35
fonts/Diplomata.ttf,True,True,True,22
fonts/Direction.ttf,False,True,True,29
fonts/Discipuli Britannica Bold.ttf,True,True,True,21
fonts/Discipuli Britannica.ttf,True,True,True,22
fonts/Disco3.ttf,False,True,False,10
fonts/Diskontented.ttf,True,True,True,28
fonts/Dita-Sweet.otf,True,True,True,26
fonts/Dita-Sweet.ttf,True,True,True,26
fonts/Dited.otf,True,True,True,31
fonts/DobkinScript.ttf,True,True,True,25
fonts/Docker One.ttf,False,True,True,32
fonts/Docker Three.ttf,False,True,True,33
fonts/Docker Two.ttf,False,True,True,32
fonts/DoctorJekyllNF.otf,True,True,True,28
fonts/DoctorJekyllNF.ttf,True,True,True,28
fonts/Doergon.ttf,False,True,True,32
fonts/DoergonBackshift.ttf,False,True,True,30
fonts/DoergonShift.ttf,False,True,True,30
fonts/DoergonWave.ttf,False,True,True,32
fonts/Doggart.ttf,True,False,False,30
fonts/Doggon.ttf,True,False,False,31
fonts/Dolen Taith.ttf,False,True,True,30
fonts/Domestic_Manners.ttf,True,True,True,19
fonts/Dominatrix.ttf,True,True,True,16
fonts/Domine-Bold.ttf,True,True,True,24
fonts/Domine-Regular.ttf,True,True,True,25
fonts/Domino-Regular.ttf,True,True,True,26
fonts/Domino-Shadow.ttf,True,True,True,24
fonts/Dommage.ttf,False,False,False,36
fonts/Don Aquarel.otf,False,True,False,24
fonts/Don Aquarel.ttf,False,True,False,26
fonts/DonGraffiti.otf,False,True,True,26
fonts/DonegalOne-Regular.ttf,True,True,True,23
fonts/DoppioOne-Regular.ttf,True,True,True,24
fonts/Doriel.otf,True,True,True,26
fonts/Dorsa-Regular.ttf,True,True,True,26
fonts/Dosis-Bold.ttf,True,True,True,26
fonts/Dosis-Book.ttf,True,True,True,25
fonts/Dosis-ExtraBold.ttf,True,True,True,26
fonts/Dosis-ExtraLight.ttf,True,True,True,25
fonts/Dosis-Light.ttf,True,True,True,25
fonts/Dosis-Medium.ttf,True,True,True,25
fonts/Dosis-SemiBold.ttf,True,True,True,25
fonts/DotTrail.ttf,True,True,False,25
fonts/Dotrice-Bold-Condensed.otf,True,True,True,28
fonts/Dotrice-Bold-Expanded.otf,True,True,True,28
fonts/Dotrice-Bold.otf,True,True,True,31
fonts/Dotrice-Condensed.otf,True,True,True,28
fonts/Dotrice-Expanded.otf,True,True,True,28
fonts/Dotrice-Regular.otf,True,True,True,28
fonts/DoubleFeature20.ttf,True,True,True,19
fonts/DoulosSILR.ttf,True,True,True,27
fonts/Dover-Heavy.ttf,True,True,True,25
fonts/DoverContour.ttf,True,True,True,25
fonts/DoverShadow.ttf,True,True,True,24
fonts/DrMingo-Regular.otf,True,True,False,25
fonts/DrMingo-Regular.ttf,True,True,False,25
fonts/DrSugiyama-Regular.ttf,True,True,True,20
fonts/Draco.otf,False,True,True,33
fonts/Dragging-Canoe.otf,True,True,False,21
fonts/DragonForcE.ttf,True,True,True,25
fonts/Driftwood.ttf,False,False,False,28
fonts/DrivingAround.ttf,False,True,False,31
fonts/DroidSans-Bold.ttf,True,True,True,25
fonts/DroidSans.ttf,True,True,True,25
fonts/DroidSansMono.ttf,True,True,True,25
fonts/DroidSerif-Bold.ttf,True,True,True,25
fonts/DroidSerif-BoldItalic.ttf,True,True,True,25
fonts/DroidSerif-Italic.ttf,True,True,True,25
fonts/DroidSerif.ttf,True,True,True,25
fonts/Drugs.otf,True,True,True,26
fonts/Drugstore_Waltz.ttf,True,True,True,30
fonts/DrumagStudioNF.ttf,True,True,True,27
fonts/Dual-300.otf,True,True,True,26
fonts/Dual-300.ttf,True,True,True,26
fonts/DubbaDubbaNF.otf,True,True,True,30
fonts/DubbaDubbaNF.ttf,True,True,True,30
fonts/DubielItalic.ttf,True,True,False,27
fonts/DubielPlain.ttf,True,True,False,31
fonts/DueDate.ttf,False,True,False,28
fonts/DuererGotisch.ttf,True,True,True,27
fonts/Duo-Dunkel.ttf,False,True,False,25
fonts/Duo-Licht.ttf,False,True,False,25
fonts/Duplexide.ttf,False,True,True,23
fonts/Dupuy.ttf,False,True,False,30
fonts/DupuyBALloon.ttf,False,True,False,29
fonts/DupuyBALloonBold.ttf,False,True,False,31
fonts/DupuyBALloonItalic.ttf,False,True,False,28
fonts/DupuyCn.ttf,False,True,False,33
fonts/DupuyEx.ttf,False,True,False,32
fonts/DupuyHeavyEx.ttf,False,True,False,31
fonts/DupuyHeavyRegular.ttf,False,True,False,29
fonts/DupuyHeavyTh.ttf,False,True,False,30
fonts/DupuyHeavyWd.ttf,False,True,False,30
fonts/DupuyLightRegular.ttf,False,True,False,32
fonts/Duration Book.ttf,False,True,False,34
fonts/Duration.ttf,False,True,False,33
fonts/DuruSans-Regular.ttf,True,True,True,23
fonts/Durwent.ttf,True,True,True,27
fonts/Dustismo_Roman.ttf,True,True,True,26
fonts/Dustismo_Roman_Bold.ttf,True,True,True,26
fonts/Dustismo_Roman_Italic.ttf,True,True,True,25
fonts/Dustismo_Roman_Italic_Bold.ttf,True,True,True,25
fonts/Dyer Arts and Crafts.ttf,False,True,True,30
fonts/DymaxionScript.ttf,True,True,True,24
